,lever,ball,door,stick
15088,1,0,0,0
15092,1,0,0,0
15093,1,0,0,0
15094,1,0,0,0
15095,1,0,0,0
15096,1,0,0,0
15097,1,0,0,0
15101,1,0,0,0
15102,1,0,0,0
15103,1,0,0,0
15104,1,0,0,0
15105,1,0,0,0
15106,1,0,0,0
15149,1,0,0,0
15150,1,0,0,0
15151,1,0,0,0
15152,1,0,0,0
15176,0,0,1,0
15177,0,0,1,0
15178,0,0,1,0
15179,0,0,1,0
15180,0,0,1,0
15187,1,0,0,0
15188,1,0,0,0
15189,1,0,0,0
15190,1,0,0,0
15191,1,0,0,0
15198,1,0,0,0
15199,1,0,0,0
15200,1,0,0,0
15201,1,0,0,0
15202,1,0,0,0
15203,1,0,0,0
15206,1,0,0,0
15207,1,0,0,0
15208,1,0,1,0
15209,1,0,0,0
15211,1,0,0,0
15212,1,0,0,0
15213,1,0,0,0
15214,1,0,0,0
15219,1,0,1,0
15220,1,0,1,0
15221,1,0,1,0
15222,1,0,1,0
15223,1,0,1,0
15224,1,0,1,0
15228,1,0,0,0
15229,1,0,0,0
15230,1,0,0,0
15231,1,0,0,0
15232,1,0,0,0
15233,1,0,0,0
15234,1,0,0,0
15235,1,0,0,0
15236,1,0,0,0
15237,1,0,0,0
15238,1,0,0,0
15239,1,0,0,0
15243,1,0,0,0
15244,1,0,0,0
15245,1,0,0,0
15246,1,0,0,0
15247,1,0,0,0
15248,1,0,0,0
15249,1,0,0,0
15278,0,1,0,0
15279,0,1,0,0
15280,0,1,0,0
15281,0,1,0,0
15282,0,1,1,0
15283,0,1,1,0
15284,0,1,1,0
15285,0,1,1,0
15286,0,1,0,0
15287,0,1,0,0
15288,0,1,0,0
15289,0,1,0,0
15290,0,1,0,0
15291,0,1,0,0
15292,0,1,0,0
15293,0,1,0,0
15294,0,1,0,0
15295,0,1,0,0
15296,0,1,0,0
15297,0,1,0,0
15298,0,1,0,0
15299,0,1,0,0
15300,0,1,0,0
15301,0,1,0,0
15302,0,1,0,0
15303,0,1,0,0
15304,0,1,0,0
15305,0,1,0,0
15306,0,1,0,0
15321,0,1,0,0
15322,0,1,0,0
15323,0,1,0,0
15324,0,1,0,0
15325,0,1,0,0
15326,0,1,0,0
15327,0,1,0,0
15328,0,1,0,0
15329,0,1,0,0
15330,0,1,0,0
15331,0,1,0,0
15332,0,1,0,0
15333,0,1,0,0
15334,0,1,0,0
15335,0,1,0,0
15336,0,1,0,0
15337,0,1,0,0
15338,0,1,0,0
15339,0,1,0,0
15340,0,1,0,0
15341,0,1,0,0
15342,0,1,0,0
15343,0,1,0,0
15344,0,1,0,0
15345,0,1,0,0
15346,0,1,0,0
15350,0,0,1,0
15351,0,0,1,0
15352,0,1,1,0
15353,0,1,1,0
15354,0,1,1,0
15355,0,0,1,0
15356,0,0,1,0
15357,0,0,1,0
15358,0,0,1,0
15359,0,0,1,0
15360,0,0,1,0
15361,0,1,1,0
15362,0,1,1,0
15363,0,1,0,0
15364,0,1,0,0
15365,0,1,0,0
15366,0,1,0,0
15367,0,1,0,0
15368,0,1,0,0
15369,0,1,0,0
15370,0,1,0,0
15371,0,1,0,0
15372,0,1,0,0
15373,0,1,0,0
15374,0,1,0,0
15375,0,1,0,0
15376,0,1,0,0
15377,0,1,0,0
15378,0,1,0,0
15379,0,1,0,0
15380,0,1,0,0
15381,0,1,0,0
15382,0,1,0,0
15383,0,1,0,0
15384,0,1,0,0
15385,0,1,0,0
15386,0,1,0,0
15387,0,1,0,0
15388,0,1,0,0
15389,0,1,0,0
15390,0,1,0,0
15391,0,1,0,0
15392,0,1,0,0
15393,0,1,0,0
15394,0,1,0,0
15395,0,1,0,0
15396,0,1,0,0
15397,0,1,0,0
15398,0,1,0,0
15399,0,1,0,0
15400,0,1,0,0
15401,0,1,0,0
15402,0,1,0,0
15403,0,1,0,0
15404,0,1,0,0
15405,0,1,0,0
15406,0,1,0,0
15407,0,1,0,0
15408,0,1,0,0
15409,0,1,0,0
15410,0,1,0,0
15411,0,1,0,0
15412,0,1,0,0
15413,0,1,0,0
15414,0,1,0,0
15415,0,1,0,0
15416,0,1,0,0
15417,0,1,0,0
15418,0,1,0,0
15419,0,1,0,0
15420,0,1,0,0
15421,0,1,1,0
15422,0,0,1,0
15423,0,0,1,0
15424,0,0,1,0
15425,0,0,1,0
15426,0,0,1,0
15432,0,0,1,0
15433,0,0,1,0
15434,0,0,1,0
15435,0,0,1,0
15436,0,0,1,0
15437,0,0,1,0
15438,0,0,1,0
15439,0,0,1,0
15440,0,0,1,0
15441,0,0,1,0
15442,0,0,1,0
15443,0,0,1,0
15444,0,0,1,0
15445,0,0,1,0
15446,0,0,1,0
15447,0,0,1,0
15454,0,0,1,0
15455,0,0,1,0
15456,0,0,1,0
15457,0,0,1,0
15458,0,0,1,0
15459,0,0,1,0
15460,0,0,1,0
15461,0,0,1,0
15462,0,0,1,0
15463,0,0,1,0
15466,0,0,1,0
15469,0,0,1,0
15470,0,0,1,0
15471,0,0,1,0
15472,0,0,1,0
15477,0,0,1,0
15478,0,0,1,0
15479,0,0,1,0
15480,0,0,1,0
15481,0,0,1,0
15482,0,1,0,0
15483,0,1,0,0
15484,0,1,1,0
15485,0,1,1,0
15486,0,1,1,0
15487,0,1,1,0
15488,0,1,1,0
15489,0,1,1,0
15490,0,1,0,0
15491,0,1,0,0
15492,0,1,0,0
15493,0,1,0,0
15494,0,1,0,0
15495,0,1,0,0
15496,0,1,0,0
15497,0,1,0,0
15498,0,1,0,0
15499,0,1,0,0
15500,0,1,0,0
15501,0,1,0,0
15502,0,1,0,0
15503,0,1,0,0
15506,0,1,0,0
15507,0,1,0,0
15508,0,1,0,0
15509,0,1,0,0
15510,0,1,0,0
15511,0,1,0,0
15512,0,1,0,0
15513,0,1,0,0
15514,0,1,0,0
15515,0,1,0,0
15533,0,1,0,0
15534,0,1,0,0
15535,0,1,0,0
15536,0,1,0,0
15537,0,1,0,0
15538,0,1,0,0
15539,0,1,0,0
15540,0,1,0,0
15541,0,1,0,0
15542,0,1,0,0
15543,0,1,0,0
15544,0,1,0,0
15545,0,1,0,0
15557,0,1,0,0
15558,0,1,0,0
15559,0,1,0,0
15572,0,1,0,0
15573,0,1,0,0
15574,0,1,0,0
15575,0,1,0,0
15576,0,1,0,0
15577,0,1,0,0
15578,0,1,0,0
15579,0,1,0,0
15580,0,1,0,0
15581,0,1,0,0
15582,0,1,0,0
15586,0,1,0,0
15587,0,1,0,0
15588,0,1,0,0
15589,0,1,0,0
15590,0,1,0,0
15591,0,1,0,0
15592,0,1,0,0
15593,0,1,0,0
15594,0,1,0,0
15595,0,1,0,0
15596,0,1,0,0
15597,0,1,0,0
15598,0,1,0,0
15599,0,1,0,0
15600,0,1,0,0
15620,0,1,0,0
15621,0,1,0,0
15622,0,1,0,0
15623,0,1,0,0
15624,0,1,0,0
15625,0,1,0,0
15626,0,1,0,0
15627,0,1,0,0
15628,0,1,0,0
15629,0,1,0,0
15630,0,1,0,0
15631,0,1,0,0
15632,0,1,0,0
15633,0,1,0,0
15634,0,1,0,0
15635,0,1,0,0
15683,0,0,1,0
15684,0,0,1,0
15685,0,0,1,0
15686,0,0,1,0
15687,0,0,1,0
15688,0,0,1,0
15689,0,0,1,0
15690,0,0,1,0
15720,0,1,0,0
15732,0,1,0,0
15733,0,1,0,0
15734,0,1,0,0
15735,0,1,0,0
15736,0,1,0,0
15737,0,1,0,0
15738,0,1,0,0
15739,0,1,0,0
15740,0,1,0,0
15741,0,1,0,0
15742,0,1,0,0
15743,0,1,0,0
15744,0,1,0,0
15745,0,1,0,0
15746,0,1,0,0
15747,0,1,0,0
15748,0,1,0,0
15749,0,1,0,0
15750,0,1,0,0
15751,0,1,0,0
15752,0,1,0,0
15753,0,1,0,0
15754,0,1,0,0
15755,0,1,0,0
15756,0,1,0,0
15761,0,1,0,0
15762,0,1,0,0
15763,0,1,0,0
15764,0,1,0,0
15765,0,1,0,0
15766,0,1,0,0
15767,0,1,0,0
15768,0,1,0,0
15769,0,1,0,0
15770,0,1,0,0
15771,0,1,0,0
15772,0,1,0,0
15773,0,1,0,0
15775,0,1,0,0
15776,0,1,0,0
15777,0,1,0,0
15778,0,1,0,0
15779,0,1,0,0
15780,0,1,0,0
15781,0,1,0,0
15782,0,1,0,0
15783,0,1,0,0
15784,0,1,0,0
15785,0,1,0,0
15786,0,1,0,0
15787,0,1,0,0
15788,0,1,0,0
15789,0,1,0,0
15790,0,1,0,0
15791,0,1,0,0
15792,0,1,0,0
15793,0,1,0,0
15794,0,1,0,0
15795,0,1,0,0
15796,0,1,0,0
15797,0,1,0,0
15798,0,1,0,0
15799,0,1,0,0
15800,0,1,0,0
15801,0,1,0,0
15802,0,1,0,0
15803,0,1,0,0
15804,0,1,0,0
15805,0,1,0,0
15806,0,1,0,0
15807,0,1,0,0
15808,0,1,0,0
15809,0,1,0,0
15813,0,1,0,0
15814,0,1,0,0
15815,0,1,0,0
15816,0,1,0,0
15817,0,1,0,0
15827,1,0,0,0
15828,1,0,0,0
15829,1,0,0,0
15830,1,0,0,0
15832,1,0,0,0
15833,1,0,0,0
15834,1,0,0,0
15835,1,0,0,0
15836,1,0,0,0
15837,1,0,0,0
15838,1,0,0,0
15839,1,0,0,0
15840,1,0,0,0
15841,1,0,0,0
15842,1,0,0,0
15843,1,0,0,0
15844,1,0,0,0
15845,1,0,0,0
15846,1,0,0,0
15847,1,0,0,0
15848,1,0,0,0
15849,1,0,0,0
15850,1,0,0,0
15851,1,0,0,0
15852,1,0,0,0
15853,1,0,0,0
15854,1,0,0,0
15855,1,0,0,0
15856,1,0,0,0
15857,1,0,0,0
15858,1,0,0,0
15859,1,0,0,0
15860,1,0,0,0
15861,1,0,0,0
15862,1,0,0,0
16057,1,0,0,0
16058,1,0,0,0
16059,1,0,0,0
16060,1,0,0,0
16061,1,0,0,0
16062,1,0,0,0
16063,1,0,0,0
16064,1,0,0,0
16065,1,0,0,0
16066,1,0,0,0
16067,1,0,0,0
16068,1,0,0,0
16069,1,0,0,0
16070,1,0,0,0
16071,1,0,0,0
16072,1,0,0,0
16073,1,0,0,0
16074,1,0,0,0
16075,1,0,0,0
16082,0,0,0,1
16083,0,0,0,1
16084,0,0,0,1
16085,0,0,0,1
16086,0,0,0,1
16087,0,0,0,1
16088,0,0,0,1
16089,0,0,0,1
16090,0,0,0,1
16091,0,0,0,1
16092,0,0,0,1
16093,0,0,0,1
16094,0,0,0,1
16095,0,0,0,1
16096,0,0,0,1
16097,0,0,0,1
16098,0,0,0,1
16099,0,0,0,1
16100,0,0,0,1
16101,0,0,0,1
16102,0,0,0,1
16107,1,0,0,0
16108,1,0,0,0
16109,1,0,0,0
16110,1,0,0,0
16111,1,0,0,0
16112,1,0,0,0
16113,1,0,0,0
16114,1,0,0,0
16115,1,0,0,0
16116,1,0,0,0
16117,1,0,0,0
16118,1,0,0,0
16119,1,0,0,0
16120,1,0,0,0
16121,1,0,0,0
16122,1,0,0,0
16123,1,0,0,0
16124,1,0,0,0
16127,1,0,0,0
16148,1,0,0,0
16154,1,0,0,0
16155,1,0,0,0
16156,1,0,0,0
16157,1,0,0,0
16158,1,0,0,0
16159,1,0,0,0
16160,1,0,0,0
16161,1,0,0,0
16162,1,0,0,0
16163,1,0,0,0
16164,1,0,0,0
16165,1,0,0,0
16166,1,0,0,0
16167,1,0,0,0
16168,1,0,0,0
16169,1,0,0,0
16180,1,0,0,0
16188,1,0,0,0
16189,1,0,0,0
16190,1,0,0,0
16191,1,0,0,0
16192,1,0,0,0
16193,1,0,0,0
16194,1,0,0,0
16195,1,0,0,0
16196,1,0,0,0
16197,1,0,0,0
16198,1,0,0,0
16199,1,0,0,0
16200,1,0,0,0
16201,1,0,0,0
16202,1,0,0,0
16203,1,0,0,0
16204,1,0,0,0
16205,1,0,0,0
16206,1,0,0,0
16207,1,0,0,0
16208,1,0,0,0
16209,1,0,0,0
16210,1,0,0,0
16211,1,0,0,0
16217,1,0,0,0
16218,1,0,0,0
16219,1,0,0,0
16220,1,0,0,0
16221,1,0,0,0
16222,1,0,0,0
16223,1,0,0,0
16224,1,0,0,0
16225,1,0,0,0
16226,1,0,0,0
16227,1,0,0,0
16228,1,0,0,0
16232,1,0,0,0
16233,1,0,0,0
16234,1,0,0,0
16235,1,0,0,0
16236,1,0,0,0
16237,1,0,0,0
16238,1,0,0,0
16245,1,0,0,0
16258,1,0,0,0
16259,1,0,0,0
16260,1,0,0,0
16261,1,0,0,0
16270,1,0,0,0
16271,1,0,0,0
16272,1,0,0,0
16273,1,0,0,0
16274,1,0,0,0
16275,1,0,0,0
16276,1,0,0,0
16277,1,0,0,0
16278,1,0,0,0
16279,1,0,0,0
16283,1,0,0,0
16424,0,0,1,0
16425,0,0,1,0
16426,0,0,1,0
16427,0,0,1,0
16428,0,0,1,0
16429,0,0,1,0
16430,0,0,1,0
16431,0,0,1,0
16432,0,0,1,0
16433,0,0,1,0
16434,0,0,1,0
16435,0,0,1,0
16436,0,0,1,0
16437,0,0,1,0
16438,0,0,1,0
16439,0,0,1,0
